peptide,mean_rohhad,mean_healthy,std_rohhad,std_healthy,diff,n_rohhad,n_healthy,pvalue_ttest,pvalue_mw,qvalue_ttest,qvalue_mw,significant_fdr05,significant_fdr01
gi|767942299|ref|XP_011533907.1|_PREDICTED:_regulating_synaptic_membrane_exocytosis_protein_1_isoform_X4_[Homo_sapiens]_fragment_57,-0.029153741969719427,0.4617549132388535,4.312213292913709,5.53921971043882,-0.4909086552085729,2,63,0.8989536402036753,0.9820236650082124,0.9376150395622486,1.0,False,False
gi|27477070|ref|NP_003963.1|_TATA-binding_protein-associated_factor_172_[Homo_sapiens]_fragment_39,0.0,0.49211563094102556,0.0,2.2222157209908575,-0.49211563094102556,2,63,0.08373010337721695,0.793937612866445,0.11443074873007421,0.9199879035472728,False,False
gi|546230986|ref|NP_001271219.1|_beta-glucuronidase_isoform_2_precursor_[Homo_sapiens]_fragment_1,0.0,0.49326707373609413,0.0,1.9563338636652672,-0.49326707373609413,2,63,0.04974327097933625,0.7495908505908393,0.0707664085987786,0.9199879035472728,False,False
gi|83367077|ref|NP_078966.2|_mucin-16_[Homo_sapiens]_fragment_196,0.0,0.49437178122055403,0.0,1.967128753952322,-0.49437178122055403,2,63,0.050469555247225545,0.7495908505908393,0.07143668665508028,0.9199879035472728,False,False
gi|371874306|ref|NP_001243111.1|_ankyrin_repeat_domain-containing_protein_11_[Homo_sapiens]_fragment_18,-16.993411008510524,-16.49714399210762,0.0,1.9497071437410507,-0.4962670164029035,2,63,0.04767773744727088,0.7495908505908393,0.06881322930533941,0.9199879035472728,False,False
gi|578812783|ref|XP_006715557.1|_PREDICTED:_afadin_isoform_X8_[Homo_sapiens]_fragment_18,-3.448602539784896,-2.9513636076994163,0.0,1.985042864159311,-0.49723893208547976,2,63,0.05120634269632899,0.7495908505908393,0.07221407303328448,0.9199879035472728,False,False
gi|578834296|ref|XP_006723212.1|_PREDICTED:_zinc_finger_and_SCAN_domain-containing_protein_1_isoform_X2_[Homo_sapiens]_fragment_5,-2.0281876091024076,-1.5307203091757684,5.005463050180643,3.3591087056396782,-0.4974672999266392,2,63,0.9112365552567777,1.0,0.9478583553498398,1.0,False,False
gi|15011981|ref|NP_127462.1|_rho_guanine_nucleotide_exchange_factor_4_isoform_b_[Homo_sapiens]_fragment_6,0.0,0.4995909450169146,0.0,2.253838385812132,-0.4995909450169146,2,63,0.08344477489148948,0.793937612866445,0.11443074873007421,0.9199879035472728,False,False
gi|530368129|ref|XP_005264629.1|_PREDICTED:_F-box_only_protein_11_isoform_X2_[Homo_sapiens]_fragment_1,-2.3366145985060665,-1.8365165682487086,0.0,1.7204955182800905,-0.5000980302573579,2,63,0.024400867579452687,0.7114206399873312,0.038621992361835625,0.9199879035472728,True,False
gi|197313728|ref|NP_001127909.1|_pleckstrin_homology-like_domain_family_B_member_2_isoform_b_[Homo_sapiens]_fragment_23,0.0,0.5002069429891031,0.0,1.7208854122589348,-0.5002069429891031,2,63,0.02440207699225069,0.7114206399873312,0.038621992361835625,0.9199879035472728,True,False
gi|112421134|ref|NP_061831.2|_nuclear_pore-associated_protein_1_[Homo_sapiens]_fragment_39,0.0,0.5002860743343003,0.0,1.9706205317497618,-0.5002860743343003,2,63,0.04824081118727227,0.7495908505908393,0.06921125010489902,0.9199879035472728,False,False
gi|530404911|ref|XP_005268261.1|_PREDICTED:_ELM2_and_SANT_domain-containing_protein_1_isoform_X1_[Homo_sapiens]_fragment_22,0.0,0.5008831551670262,0.0,2.407687818515648,-0.5008831551670262,2,63,0.10374923558388298,0.793937612866445,0.13460305206333595,0.9199879035472728,False,False
gi|166235169|ref|NP_060531.2|_pre-mRNA-splicing_factor_38B_[Homo_sapiens]_fragment_14,-0.197364400145436,0.30467137098256436,5.011848355022665,5.129992754115608,-0.5020357711280004,2,63,0.9107323900609643,1.0,0.9476539734418141,1.0,False,False
gi|767920776|ref|XP_011510533.1|_PREDICTED:_zinc_finger_E-box-binding_homeobox_2_isoform_X2_[Homo_sapiens]_fragment_29,0.0,0.5029864480157256,0.0,2.0144840275242166,-0.5029864480157256,2,63,0.05193789391934149,0.7495908505908393,0.07314527355810324,0.9199879035472728,False,False
gi|146134388|ref|NP_062535.2|_YLP_motif-containing_protein_1_[Homo_sapiens]_fragment_51,0.0,0.5047541128246841,0.0,3.086864855781447,-0.5047541128246841,2,63,0.19913848283395238,0.8489542185262681,0.2428133519907258,0.9273969103767179,False,False
gi|58535451|ref|NP_060719.4|_CDK5_regulatory_subunit-associated_protein_2_isoform_a_[Homo_sapiens]_fragment_63,0.0,0.5066817069544949,0.0,1.9958571870972526,-0.5066817069544949,2,63,0.048245634407538374,0.7495908505908393,0.06921125010489902,0.9199879035472728,False,False
gi|194272186|ref|NP_056445.3|_enhancer_of_polycomb_homolog_2_[Homo_sapiens]_fragment_30,-1.7193263438077158,-1.210945384851127,4.312213292913709,5.859790692552624,-0.5083809589565889,2,63,0.8954929811442964,0.9103005064792029,0.9346385570736812,0.9640697879229072,False,False
gi|24797114|ref|NP_722452.1|_calcium-binding_tyrosine_phosphorylation-regulated_protein_isoform_b_[Homo_sapiens]_fragment_17,-2.0785288153902615,-1.5699350993265166,0.0,1.996368998647491,-0.5085937160637448,2,63,0.04748738591753541,0.7495908505908393,0.06869945919493145,0.9199879035472728,False,False
gi|767943205|ref|XP_011534273.1|_PREDICTED:_NHS-like_protein_1_isoform_X6_[Homo_sapiens]_fragment_37,-1.8321277271104357,-1.3224969906378015,0.0,1.7584805668263646,-0.5096307364726342,2,63,0.024807933518617917,0.7114206399873312,0.03910360042852773,0.9199879035472728,True,False
gi|815890952|ref|NP_001295094.1|_transcription_factor_SOX-30_isoform_c_[Homo_sapiens]_fragment_9,0.0,0.5098952161615122,0.0,2.0098313240373376,-0.5098952161615122,2,63,0.04838796433071717,0.7495908505908393,0.06935082835672819,0.9199879035472728,False,False
gi|578835999|ref|XP_006723859.1|_PREDICTED:_laminin_subunit_alpha-5_isoform_X1_[Homo_sapiens]_fragment_70,0.0,0.5127557347349189,0.0,2.0725181398916757,-0.5127557347349189,2,63,0.05404919553617507,0.7495908505908393,0.07573772622903514,0.9199879035472728,False,False
gi|5729862|ref|NP_006518.1|_histone_RNA_hairpin-binding_protein_isoform_1_[Homo_sapiens]_fragment_3,0.0,0.5128973852683496,0.0,2.034824066887588,-0.5128973852683496,2,63,0.04981238919152219,0.7495908505908393,0.0707873765023578,0.9199879035472728,False,False
gi|348605227|ref|NP_001231741.1|_forkhead_box_protein_P1_isoform_5_[Homo_sapiens]_fragment_20,0.0,0.5135388585633588,0.0,2.5255872350170567,-0.5135388585633588,2,63,0.11162400612457263,0.793937612866445,0.14439392644421825,0.9199879035472728,False,False
gi|340138932|ref|NP_061160.3|_apolipoprotein_B_receptor_[Homo_sapiens]_fragment_8,2.7875308833027725,3.3020197485611704,7.246636035946877,5.585496940159565,-0.5144888652583979,2,63,0.9364270868670509,0.9684113577871335,0.9681757057907072,0.9992318197602584,False,False
gi|767992350|ref|XP_011522243.1|_PREDICTED:_phospholipase_D2_isoform_X2_[Homo_sapiens]_fragment_24,0.0,0.5170130971091129,0.0,2.0111678543990923,-0.5170130971091129,2,63,0.04557129883629632,0.7495908505908393,0.06674255844783294,0.9199879035472728,False,False
gi|767929747|ref|XP_011512129.1|_PREDICTED:_biorientation_of_chromosomes_in_cell_division_protein_1-like_1_isoform_X1_[Homo_sapiens]_fragment_126,-1.1622179551519054,-0.6449298832673407,5.011848355022665,5.737696310924689,-0.5172880718845647,2,63,0.9081441207210025,1.0,0.945280125657549,1.0,False,False
gi|767995127|ref|XP_011523242.1|_PREDICTED:_breast_carcinoma-amplified_sequence_3_isoform_X2_[Homo_sapiens]_fragment_34,0.0,0.5174028008035955,0.0,2.0294043814643463,-0.5174028008035955,2,63,0.0473242487461691,0.7495908505908393,0.06862461682589494,0.9199879035472728,False,False
gi|768008647|ref|XP_011525175.1|_PREDICTED:_rho_GTPase-activating_protein_35_isoform_X1_[Homo_sapiens]_fragment_49,-2.570866436904151,-2.0529897003077076,0.0,2.040325879749375,-0.5178767365964436,2,63,0.048285087822833375,0.7495908505908393,0.06923560078879275,0.9199879035472728,False,False
gi|578826238|ref|XP_006720360.1|_PREDICTED:_DDB1-_and_CUL4-associated_factor_5_isoform_X1_[Homo_sapiens]_fragment_22,-1.812739030212581,-1.293098659976871,0.0,2.083056355896571,-0.51964037023571,2,63,0.05214275084255283,0.7495908505908393,0.07339981746160952,0.9199879035472728,False,False
gi|767944736|ref|XP_011513374.1|_PREDICTED:_DNA-binding_protein_Ikaros_isoform_X11_[Homo_sapiens]_fragment_5,0.0,0.5206340792494484,0.0,2.1570749901029327,-0.5206340792494484,2,63,0.060011818282979044,0.7495908505908393,0.08356075963452779,0.9199879035472728,False,False
gi|767912694|ref|XP_011542591.1|_PREDICTED:_sprT-like_domain-containing_protein_Spartan_isoform_X3_[Homo_sapiens]_fragment_5,-1.8435482899195406,-1.3226179681409118,0.0,2.0427982408913556,-0.5209303217786287,2,63,0.04727785612357931,0.7495908505908393,0.06858963582695443,0.9199879035472728,False,False
gi|20127499|ref|NP_006266.2|_serine/arginine-rich_splicing_factor_6_[Homo_sapiens]_fragment_12,-11.893653789463576,-11.370989552788341,4.312213292913707,4.705293685065505,-0.5226642366752348,2,63,0.8923478149663948,0.8806482145175895,0.9319875449632066,0.9570912140840422,False,False
gi|768013471|ref|XP_011527480.1|_PREDICTED:_uncharacterized_protein_C20orf196_isoform_X3_[Homo_sapiens]_fragment_2,0.0,0.5230162201201234,0.0,3.042709921916811,-0.5230162201201234,2,63,0.17739035137211973,0.8489542185262681,0.2170688447461775,0.9273969103767179,False,False
gi|42794767|ref|NP_976226.1|_mitogen-activated_protein_kinase_kinase_kinase_3_isoform_1_[Homo_sapiens]_fragment_21,0.0,0.5248942819131273,0.0,2.0564915261782324,-0.5248942819131273,2,63,0.04708527543016661,0.7495908505908393,0.06840690958722319,0.9199879035472728,False,False
gi|767929632|ref|XP_005248192.2|_PREDICTED:_cytoplasmic_polyadenylation_element-binding_protein_2_isoform_X1_[Homo_sapiens]_fragment_22,0.0,0.5250728829260936,0.0,3.213247233596267,-0.5250728829260936,2,63,0.1994312993773221,0.8489542185262681,0.24297800715275003,0.9273969103767179,False,False
gi|767925972|ref|XP_011510827.1|_PREDICTED:_zinc_finger_protein_DZIP1L_isoform_X6_[Homo_sapiens]_fragment_22,0.0,0.5250737934324735,0.0,2.0633614609044315,-0.5250737934324735,2,63,0.04772786600248067,0.7495908505908393,0.06885331488882457,0.9199879035472728,False,False
gi|544063464|ref|NP_001269553.1|_lamin_isoform_E_[Homo_sapiens]_fragment_2,0.0,0.5263662461782544,0.0,2.050378424061523,-0.5263662461782544,2,63,0.04586068598586039,0.7495908505908393,0.06700539371760929,0.9199879035472728,False,False
gi|530421960|ref|XP_005262144.1|_PREDICTED:_angiomotin_isoform_X1_[Homo_sapiens]_fragment_16,-11.38958033861864,-10.862015461086603,0.0,1.8220734668860903,-0.5275648775320363,2,63,0.024938342802834308,0.7114206399873312,0.0392207248501975,0.9199879035472728,True,False
gi|808175976|ref|NP_001294904.1|_thymopoietin_isoform_delta_[Homo_sapiens]_fragment_9,0.0,0.5283334554210394,0.0,2.0925089065185247,-0.5283334554210394,2,63,0.04943718768344254,0.7495908505908393,0.07042855599676366,0.9199879035472728,False,False
gi|767987305|ref|XP_011520832.1|_PREDICTED:_polycystin-1_isoform_X6_[Homo_sapiens]_fragment_16,0.0,0.5290235341860385,0.0,2.6775134902544258,-0.5290235341860385,2,63,0.1219142884201785,0.793937612866445,0.15730875925184323,0.9199879035472728,False,False
gi|767999264|ref|XP_011524482.1|_PREDICTED:_GREB1-like_protein_isoform_X5_[Homo_sapiens]_fragment_49,0.0,0.5294477739961764,0.0,2.0562043226890525,-0.5294477739961764,2,63,0.045232992877884785,0.7495908505908393,0.06643663236236773,0.9199879035472728,False,False
gi|217416392|ref|NP_742066.2|_pleckstrin_homology_domain-containing_family_H_member_2_[Homo_sapiens]_fragment_10,0.0,0.5295392776453796,0.0,2.057147202188149,-0.5295392776453796,2,63,0.04529251759894214,0.7495908505908393,0.06647759733407148,0.9199879035472728,False,False
gi|642945633|ref|NP_597681.4|_titin_isoform_novex-2_[Homo_sapiens]_fragment_593,0.0,0.5301240598280218,0.0,2.0800907111818243,-0.5301240598280218,2,63,0.047405741042846734,0.7495908505908393,0.06863640930677321,0.9199879035472728,False,False
gi|147901383|ref|NP_963887.2|_voltage-dependent_L-type_calcium_channel_subunit_beta-2_isoform_5_[Homo_sapiens]_fragment_19,2.74010269435341,3.2703143964786934,6.414001178614023,5.781906795943014,-0.5302117021252832,2,63,0.9261222507780392,0.9837465386289067,0.9613941801133673,1.0,False,False
gi|157785548|ref|NP_775764.2|_PAS_domain-containing_protein_1_[Homo_sapiens]_fragment_19,0.0,0.5307130583324228,0.0,2.1058611902919417,-0.5307130583324228,2,63,0.04984994143948508,0.7495908505908393,0.0707873765023578,0.9199879035472728,False,False
gi|767916518|ref|XP_011508852.1|_PREDICTED:_partitioning_defective_3_homolog_B_isoform_X1_[Homo_sapiens]_fragment_30,0.0,0.5330050585023253,0.0,2.1530998833998187,-0.5330050585023253,2,63,0.053912371561596756,0.7495908505908393,0.07558038434670825,0.9199879035472728,False,False
gi|767922705|ref|XP_011531807.1|_PREDICTED:_CLIP-associating_protein_2_isoform_X1_[Homo_sapiens]_fragment_23,-5.080942640454107,-4.546721103991876,4.312213292913709,5.175565914234557,-0.5342215364622307,2,63,0.8901090084576344,0.9126293959625429,0.9301405177489431,0.9640697879229072,False,False
gi|578816078|ref|XP_006716665.1|_PREDICTED:_integrator_complex_subunit_8_isoform_X2_[Homo_sapiens]_fragment_27,0.0,0.5342660002168921,0.0,2.482163811275937,-0.5342660002168921,2,63,0.09255885276148189,0.793937612866445,0.12120802147336915,0.9199879035472728,False,False
gi|578801764|ref|XP_006711707.1|_PREDICTED:_myomegalin_isoform_X6_[Homo_sapiens]_fragment_102,0.0,0.5347002536945445,0.0,2.123993902409677,-0.5347002536945445,2,63,0.05009170108392106,0.7495908505908393,0.07096708341236287,0.9199879035472728,False,False
gi|83367077|ref|NP_078966.2|_mucin-16_[Homo_sapiens]_fragment_389,0.0,0.5350633180493196,0.0,2.2066897841410205,-0.5350633180493196,2,63,0.05887482427280032,0.7495908505908393,0.08208893560897465,0.9199879035472728,False,False
gi|767924540|ref|XP_011532519.1|_PREDICTED:_leucine-rich_repeat_flightless-interacting_protein_2_isoform_X1_[Homo_sapiens]_fragment_3,0.0,0.5356910517419314,0.0,2.08560817487053,-0.5356910517419314,2,63,0.04575059892928229,0.7495908505908393,0.06690970783579746,0.9199879035472728,False,False
gi|578838417|ref|XP_005262214.2|_PREDICTED:_transcriptional_regulator_ATRX_isoform_X6_[Homo_sapiens]_fragment_46,0.4525154863562182,0.98834429847078,4.305874729621183,5.81367536731769,-0.5358288121145618,2,63,0.8897806617238232,0.9271207466133741,0.9301405177489431,0.9640697879229072,False,False
gi|530401729|ref|XP_005253658.1|_PREDICTED:_arginine/serine-rich_coiled-coil_protein_2_isoform_X1_[Homo_sapiens]_fragment_8,0.0,0.5358637119380806,0.0,2.2534005171738256,-0.5358637119380806,2,63,0.06377631610073672,0.7495908505908393,0.0884824565721933,0.9199879035472728,False,False
gi|767953097|ref|XP_011515382.1|_PREDICTED:_PHD_finger_protein_20-like_protein_1_isoform_X6_[Homo_sapiens]_fragment_16,0.0,0.5367936240886787,0.0,1.860457020078961,-0.5367936240886787,2,63,0.025429132673376754,0.7114206399873312,0.03971690093002049,0.9199879035472728,True,False
gi|40217823|ref|NP_056382.1|_SLIT_and_NTRK-like_protein_5_precursor_[Homo_sapiens]_fragment_33,0.0,0.5381304076612349,0.0,1.8645585661250403,-0.5381304076612349,2,63,0.025388967477133945,0.7114206399873312,0.03967428707740871,0.9199879035472728,True,False
gi|14589866|ref|NP_004309.2|_aspartyl/asparaginyl_beta-hydroxylase_isoform_a_[Homo_sapiens]_fragment_5,-17.080071796790076,-16.5414505348065,0.0,2.120368215985661,-0.5386212619835753,2,63,0.04811254973276585,0.7495908505908393,0.06921125010489902,0.9199879035472728,False,False
gi|19913412|ref|NP_005106.2|_major_vault_protein_isoform_1_[Homo_sapiens]_fragment_15,0.0,0.538670858599316,0.0,2.651829060326948,-0.538670858599316,2,63,0.11197403283206386,0.793937612866445,0.14478590307420516,0.9199879035472728,False,False
gi|33285002|ref|NP_060915.2|_selenoprotein_S_isoform_2_[Homo_sapiens]_fragment_2,0.0,0.5398084810754319,0.0,2.1484358379482567,-0.5398084810754319,2,63,0.05052285457401511,0.7495908505908393,0.0714792797831725,0.9199879035472728,False,False
gi|767948247|ref|XP_011514698.1|_PREDICTED:_coiled-coil_domain-containing_protein_132_isoform_X2_[Homo_sapiens]_fragment_24,0.0,0.5409178866206711,0.0,2.4910076751714865,-0.5409178866206711,2,63,0.08977109441039889,0.793937612866445,0.1183885248417226,0.9199879035472728,False,False
gi|767932399|ref|XP_011530448.1|_PREDICTED:_ankyrin_repeat_domain-containing_protein_50_isoform_X1_[Homo_sapiens]_fragment_56,-0.4126957871557382,0.12824311119247817,4.305874729621183,6.660605218763464,-0.5409388983482164,2,63,0.888992975676112,0.8500134668809982,0.9297447759193294,0.9273969103767179,False,False
gi|809281425|ref|NP_001295049.1|_protein_FAM179B_isoform_1_[Homo_sapiens]_fragment_56,0.0,0.5415904627728015,0.0,2.9355287274072497,-0.5415904627728015,2,63,0.14814144990634073,0.793937612866445,0.1901148607131373,0.9199879035472728,False,False
gi|261278315|ref|NP_001159693.1|_U3_small_nucleolar_RNA-associated_protein_14_homolog_A_isoform_2_[Homo_sapiens]_fragment_10,0.0,0.547382458705151,0.0,2.2676809953728836,-0.547382458705151,2,63,0.059988011750401166,0.7495908505908393,0.08356075963452779,0.9199879035472728,False,False
gi|194272140|ref|NP_055901.2|_dendrin_[Homo_sapiens]_fragment_28,0.0,0.5483615230530199,0.0,2.159859534038768,-0.5483615230530199,2,63,0.04822778751573306,0.7495908505908393,0.06921125010489902,0.9199879035472728,False,False
gi|530421042|ref|XP_005274542.1|_PREDICTED:_matrix-remodeling-associated_protein_5_isoform_X1_[Homo_sapiens]_fragment_66,-1.795070717751908,-1.245878442312422,0.0,2.9146743236029398,-0.549192275439486,2,63,0.13984068037646244,0.793937612866445,0.17983686662192247,0.9199879035472728,False,False
gi|24429572|ref|NP_722516.1|_transcription_initiation_factor_TFIID_subunit_1-like_[Homo_sapiens]_fragment_44,-3.665878856617603,-3.115118161775882,0.0,2.15886843891074,-0.550760694841721,2,63,0.04718780048463648,0.7495908505908393,0.06852353865755792,0.9199879035472728,False,False
gi|768032434|ref|XP_011543824.1|_PREDICTED:_arylsulfatase_F_isoform_X1_[Homo_sapiens]_fragment_3,0.0,0.5507618308810315,0.0,2.4148958459468792,-0.5507618308810315,2,63,0.07510540703525324,0.7495908505908393,0.10364007780850358,0.9199879035472728,False,False
gi|530415612|ref|XP_005258530.1|_PREDICTED:_retinol_dehydrogenase_13_isoform_X1_[Homo_sapiens]_fragment_12,0.0,0.5509243046697271,0.0,2.1331251632461004,-0.5509243046697271,2,63,0.044603329048040125,0.7495908505908393,0.06560566068193104,0.9199879035472728,False,False
gi|256017159|ref|NP_001074010.2|_MAX_gene-associated_protein_isoform_2_[Homo_sapiens]_fragment_52,-2.613456789304144,-2.062506850822467,0.0,2.154956803002028,-0.550949938481677,2,63,0.0467275103742464,0.7495908505908393,0.0679512426594329,0.9199879035472728,False,False
gi|530378702|ref|XP_005248308.1|_PREDICTED:_catenin_delta-2_isoform_X1_[Homo_sapiens]_fragment_3,-3.788380308535758,-3.2369705415136494,0.0,1.9045312012858724,-0.5514097670221085,2,63,0.024945909084914578,0.7114206399873312,0.0392207248501975,0.9199879035472728,True,False
gi|768013895|ref|XP_011527563.1|_PREDICTED:_spermine_oxidase_isoform_X1_[Homo_sapiens]_fragment_12,0.0,0.552718808254175,0.0,1.9333713283637375,-0.552718808254175,2,63,0.02675072862714221,0.7114206399873312,0.0410481139314962,0.9199879035472728,True,False
gi|767912066|ref|XP_011542333.1|_PREDICTED:_lysosomal-trafficking_regulator_isoform_X1_[Homo_sapiens]_fragment_110,-1.8435482899195406,-1.289887612775248,0.0,1.9278591260435727,-0.5536606771442925,2,63,0.02609063670859652,0.7114206399873312,0.04039257036265013,0.9199879035472728,True,False
gi|93102424|ref|NP_055906.2|_protein_FAM179B_isoform_2_[Homo_sapiens]_fragment_56,0.0,0.5550228566984665,0.0,2.9452266930654125,-0.5550228566984665,2,63,0.1397889276475058,0.793937612866445,0.17983686662192247,0.9199879035472728,False,False
gi|149393140|ref|NP_115503.2|_FTS_and_Hook-interacting_protein_isoform_1_[Homo_sapiens]_fragment_23,-1.795070717751908,-1.238170042870445,0.0,1.9336389920431902,-0.5569006748814631,2,63,0.02568498345701742,0.7114206399873312,0.04003529810101905,0.9199879035472728,True,False
gi|14249672|ref|NP_116291.1|_protein_phosphatase_1_regulatory_subunit_16A_[Homo_sapiens]_fragment_14,0.0,0.5583097649389936,0.0,1.9313116515279367,-0.5583097649389936,2,63,0.02515903837566161,0.7114206399873312,0.03947521049263258,0.9199879035472728,True,False
gi|147898681|ref|NP_963890.2|_voltage-dependent_L-type_calcium_channel_subunit_beta-2_isoform_2_[Homo_sapiens]_fragment_7,0.0,0.5586405604557448,0.0,2.205925386356003,-0.5586405604557448,2,63,0.0487794837035103,0.7495908505908393,0.06968560663578702,0.9199879035472728,False,False
gi|767923556|ref|XP_011532130.1|_PREDICTED:_pyruvate_dehydrogenase_E1_component_subunit_beta__mitochondrial_isoform_X1_[Homo_sapiens]_fragment_10,0.0,0.5589444794142729,0.0,2.2369545930523236,-0.5589444794142729,2,63,0.051770936791998096,0.7495908505908393,0.07294349740135139,0.9199879035472728,False,False
gi|530412975|ref|XP_005257785.1|_PREDICTED:_glutamine-rich_protein_2_isoform_X1_[Homo_sapiens]_fragment_23,0.0,0.5606291689602149,0.0,1.9542293369082178,-0.5606291689602149,2,63,0.02624573327281358,0.7114206399873312,0.04054004938829781,0.9199879035472728,True,False
gi|767956588|ref|XP_011516656.1|_PREDICTED:_transmembrane_protein_C9orf91_isoform_X5_[Homo_sapiens]_fragment_2,0.0,0.5611465499326718,0.0,2.9533169615509838,-0.5611465499326718,2,63,0.13660239400905766,0.793937612866445,0.17589271469393714,0.9199879035472728,False,False
gi|767911044|ref|XP_011508507.1|_PREDICTED:_protein_SMG7_isoform_X1_[Homo_sapiens]_fragment_45,0.0,0.5618710355705927,0.0,1.9653934781904827,-0.5618710355705927,2,63,0.026751346034665776,0.7114206399873312,0.0410481139314962,0.9199879035472728,True,False
gi|154240686|ref|NP_060821.3|_FYVE__RhoGEF_and_PH_domain-containing_protein_6_[Homo_sapiens]_fragment_47,0.0,0.5624891747046383,0.0,2.2303993970065705,-0.5624891747046383,2,63,0.04969619737220093,0.7495908505908393,0.07073211086246713,0.9199879035472728,False,False
gi|767935651|ref|XP_011541595.1|_PREDICTED:_protein_Jade-2_isoform_X2_[Homo_sapiens]_fragment_23,0.0,0.5648248186308686,0.0,1.9637399874000991,-0.5648248186308686,2,63,0.025872650323312624,0.7114206399873312,0.04017814852772903,0.9199879035472728,True,False
gi|578802358|ref|XP_006711884.1|_PREDICTED:_obscurin_isoform_X19_[Homo_sapiens]_fragment_230,0.0,0.5685049143551504,0.0,1.9875087967520868,-0.5685049143551504,2,63,0.02667135364210251,0.7114206399873312,0.041014547223252956,0.9199879035472728,True,False
gi|767966762|ref|XP_011518750.1|_PREDICTED:_neuron_navigator_2_isoform_X9_[Homo_sapiens]_fragment_49,-1.2132974777666945,-0.6445512171573835,4.305874729621183,4.848547947978331,-0.568746260609311,2,63,0.8829104166746001,0.8469222883773009,0.9252684870220376,0.9273969103767179,False,False
gi|767967902|ref|XP_011543226.1|_PREDICTED:_teneurin-4_isoform_X1_[Homo_sapiens]_fragment_78,0.0,0.5708123064055188,0.0,3.0268553973685415,-0.5708123064055188,2,63,0.1395117234410381,0.793937612866445,0.1795637727531957,0.9199879035472728,False,False
gi|530419692|ref|XP_005261472.1|_PREDICTED:_calcineurin-binding_protein_cabin-1_isoform_X1_[Homo_sapiens]_fragment_13,-1.8435482899195406,-1.2717436727214457,0.0,2.3978750027530937,-0.5718046171980948,2,63,0.06306258953690909,0.7495908505908393,0.08753167001968454,0.9199879035472728,False,False
gi|91982772|ref|NP_001035194.1|_mucin-17_precursor_[Homo_sapiens]_fragment_163,0.0,0.5727354020121987,0.0,1.987948434599983,-0.5727354020121987,2,63,0.025637099099069225,0.7114206399873312,0.04000114753046262,0.9199879035472728,True,False
gi|767964014|ref|XP_011538554.1|_PREDICTED:_ras_association_domain-containing_protein_4_isoform_X1_[Homo_sapiens]_fragment_4,0.0,0.5728293612917243,0.0,1.9756071341000798,-0.5728293612917243,2,63,0.02474207591895228,0.7114206399873312,0.03901976130587457,0.9199879035472728,True,False
gi|148886661|ref|NP_071904.4|_exportin-4_[Homo_sapiens]_fragment_30,0.0,0.5742257839507234,0.0,2.9659781306876294,-0.5742257839507234,2,63,0.12945835749530007,0.793937612866445,0.16676358891071694,0.9199879035472728,False,False
gi|530379633|ref|XP_005271913.1|_PREDICTED:_bromodomain-containing_protein_8_isoform_X2_[Homo_sapiens]_fragment_40,-1.7951351082373619,-1.2205556843395704,0.0,2.67566083861865,-0.5745794238977915,2,63,0.09330034222597992,0.793937612866445,0.12202337751847904,0.9199879035472728,False,False
gi|578833596|ref|XP_006722948.1|_PREDICTED:_uncharacterized_protein_C19orf57_isoform_X1_[Homo_sapiens]_fragment_25,0.0,0.5749609461341374,0.0,2.246127353177043,-0.5749609461341374,2,63,0.046468187566337485,0.7495908505908393,0.06766998473017469,0.9199879035472728,False,False
gi|530369643|ref|XP_005246274.1|_PREDICTED:_abl_interactor_2_isoform_X2_[Homo_sapiens]_fragment_9,3.049195261342055,3.6243359442969934,4.312213292913708,4.970771194585685,-0.5751406829549381,2,63,0.8818172504749182,0.8964714792354564,0.9250458806478856,0.9640697879229072,False,False
gi|10047100|ref|NP_057387.1|_WW_domain-binding_protein_5_[Homo_sapiens]_fragment_0,0.0,0.5755039464640361,0.0,2.000257040475623,-0.5755039464640361,2,63,0.02582906640892002,0.7114206399873312,0.04016390100047328,0.9199879035472728,True,False
gi|767923232|ref|XP_011532008.1|_PREDICTED:_microtubule-associated_protein_4_isoform_X4_[Homo_sapiens]_fragment_57,-1.9450147334543828,-1.3686098271265215,0.0,2.084382122826758,-0.5764049063278613,2,63,0.03192223207714783,0.7114206399873312,0.047961207218348935,0.9199879035472728,True,False
gi|530366617|ref|XP_005273387.1|_PREDICTED:_zinc_finger_protein_496_isoform_X1_[Homo_sapiens]_fragment_12,0.0,0.5785974329855266,0.0,2.27851996084393,-0.5785974329855266,2,63,0.048186715273593,0.7495908505908393,0.06921125010489902,0.9199879035472728,False,False
gi|73760405|ref|NP_001027454.1|_thymopoietin_isoform_beta_[Homo_sapiens]_fragment_10,-1.8318128923648818,-1.250308007603068,0.0,2.0291269595279973,-0.5815048847618138,2,63,0.026397408164676596,0.7114206399873312,0.04070644374730986,0.9199879035472728,True,False
gi|70909338|ref|NP_059978.1|_transcription_factor_SOX-6_isoform_1_[Homo_sapiens]_fragment_2,0.0,0.5834931989988169,0.0,2.392221652430073,-0.5834931989988169,2,63,0.0574305056674768,0.7495908505908393,0.0802932171837624,0.9199879035472728,False,False
